year,host,metric,value,host_canonical
2014,Любешівське ЛМГ,area_total,29975.0,Любешівське ЛМГ
2014,Любешівське ЛМГ,area_forest,25788.0,Любешівське ЛМГ
2014,Любешівське ЛМГ,area_field,1523.0,Любешівське ЛМГ
2014,Любешівське ЛМГ,area_water,2664.0,Любешівське ЛМГ
2014,Любешівське ЛМГ,area_managed,29975.0,Любешівське ЛМГ
2014,Любешівське ЛМГ,area_managed_this_year,29975.0,Любешівське ЛМГ
2014,Любешівське ЛМГ,staff_total,3.0,Любешівське ЛМГ
2014,Любешівське ЛМГ,staff_biologists,1.0,Любешівське ЛМГ
2014,Любешівське ЛМГ,staff_rangers,2.0,Любешівське ЛМГ
2014,Ратнівське ЛМГ,area_total,55308.0,Ратнівське ЛМГ
2014,Ратнівське ЛМГ,area_forest,35219.0,Ратнівське ЛМГ
2014,Ратнівське ЛМГ,area_field,15650.0,Ратнівське ЛМГ
2014,Ратнівське ЛМГ,area_water,4439.0,Ратнівське ЛМГ
2014,Ратнівське ЛМГ,area_managed,55308.0,Ратнівське ЛМГ
2014,Ратнівське ЛМГ,area_managed_this_year,,Ратнівське ЛМГ
2014,Ратнівське ЛМГ,staff_total,3.0,Ратнівське ЛМГ
2014,Ратнівське ЛМГ,staff_biologists,1.0,Ратнівське ЛМГ
2014,Ратнівське ЛМГ,staff_rangers,2.0,Ратнівське ЛМГ
2014,Городоцький ЛГ,area_total,15631.0,Городоцьке ЛГ
2014,Городоцький ЛГ,area_forest,12478.0,Городоцьке ЛГ
2014,Городоцький ЛГ,area_field,1373.0,Городоцьке ЛГ
2014,Городоцький ЛГ,area_water,1780.0,Городоцьке ЛГ
2014,Городоцький ЛГ,area_managed,15631.0,Городоцьке ЛГ
2014,Городоцький ЛГ,area_managed_this_year,,Городоцьке ЛГ
2014,Городоцький ЛГ,staff_total,1.0,Городоцьке ЛГ
2014,Городоцький ЛГ,staff_biologists,,Городоцьке ЛГ
2014,Городоцький ЛГ,staff_rangers,1.0,Городоцьке ЛГ
2014,К-Каширський ЛГ,area_total,40707.0,Камінь-Каширське ЛГ
2014,К-Каширський ЛГ,area_forest,26718.0,Камінь-Каширське ЛГ
2014,К-Каширський ЛГ,area_field,7918.0,Камінь-Каширське ЛГ
2014,К-Каширський ЛГ,area_water,6071.0,Камінь-Каширське ЛГ
2014,К-Каширський ЛГ,area_managed,,Камінь-Каширське ЛГ
2014,К-Каширський ЛГ,area_managed_this_year,,Камінь-Каширське ЛГ
2014,К-Каширський ЛГ,staff_total,1.0,Камінь-Каширське ЛГ
2014,К-Каширський ЛГ,staff_biologists,1.0,Камінь-Каширське ЛГ
2014,К-Каширський ЛГ,staff_rangers,,Камінь-Каширське ЛГ
2014,Ківерцівський ЛГ,area_total,8719.0,Ківерцівське ЛГ
2014,Ківерцівський ЛГ,area_forest,7729.0,Ківерцівське ЛГ
2014,Ківерцівський ЛГ,area_field,990.0,Ківерцівське ЛГ
2014,Ківерцівський ЛГ,area_water,,Ківерцівське ЛГ
2014,Ківерцівський ЛГ,area_managed,8719.0,Ківерцівське ЛГ
2014,Ківерцівський ЛГ,area_managed_this_year,,Ківерцівське ЛГ
2014,Ківерцівський ЛГ,staff_total,,Ківерцівське ЛГ
2014,Ківерцівський ЛГ,staff_biologists,,Ківерцівське ЛГ
2014,Ківерцівський ЛГ,staff_rangers,,Ківерцівське ЛГ
2014,Колківський ЛГ,area_total,39244.0,Колківське ЛГ
2014,Колківський ЛГ,area_forest,14955.0,Колківське ЛГ
2014,Колківський ЛГ,area_field,22720.0,Колківське ЛГ
2014,Колківський ЛГ,area_water,1569.0,Колківське ЛГ
2014,Колківський ЛГ,area_managed,,Колківське ЛГ
2014,Колківський ЛГ,area_managed_this_year,,Колківське ЛГ
2014,Колківський ЛГ,staff_total,1.0,Колківське ЛГ
2014,Колківський ЛГ,staff_biologists,,Колківське ЛГ
2014,Колківський ЛГ,staff_rangers,1.0,Колківське ЛГ
2014,Любомльський ЛГ,area_total,7826.0,Любомльське ЛГ
2014,Любомльський ЛГ,area_forest,7485.0,Любомльське ЛГ
2014,Любомльський ЛГ,area_field,137.0,Любомльське ЛГ
2014,Любомльський ЛГ,area_water,204.0,Любомльське ЛГ
2014,Любомльський ЛГ,area_managed,7826.0,Любомльське ЛГ
2014,Любомльський ЛГ,area_managed_this_year,,Любомльське ЛГ
2014,Любомльський ЛГ,staff_total,1.0,Любомльське ЛГ
2014,Любомльський ЛГ,staff_biologists,1.0,Любомльське ЛГ
2014,Любомльський ЛГ,staff_rangers,,Любомльське ЛГ
2014,Маневицький ЛГ,area_total,44355.0,Маневицьке ЛГ
2014,Маневицький ЛГ,area_forest,29441.0,Маневицьке ЛГ
2014,Маневицький ЛГ,area_field,12479.0,Маневицьке ЛГ
2014,Маневицький ЛГ,area_water,2435.0,Маневицьке ЛГ
2014,Маневицький ЛГ,area_managed,44355.0,Маневицьке ЛГ
2014,Маневицький ЛГ,area_managed_this_year,44355.0,Маневицьке ЛГ
2014,Маневицький ЛГ,staff_total,4.0,Маневицьке ЛГ
2014,Маневицький ЛГ,staff_biologists,1.0,Маневицьке ЛГ
2014,Маневицький ЛГ,staff_rangers,3.0,Маневицьке ЛГ
2014,"СЛАП ""Камінь-Каширськагроліс""",area_total,15631.0,Камінь-Каширськагроліс
2014,"СЛАП ""Камінь-Каширськагроліс""",area_forest,4454.0,Камінь-Каширськагроліс
2014,"СЛАП ""Камінь-Каширськагроліс""",area_field,6651.0,Камінь-Каширськагроліс
2014,"СЛАП ""Камінь-Каширськагроліс""",area_water,4526.0,Камінь-Каширськагроліс
2014,"СЛАП ""Камінь-Каширськагроліс""",area_managed,15631.0,Камінь-Каширськагроліс
2014,"СЛАП ""Камінь-Каширськагроліс""",area_managed_this_year,,Камінь-Каширськагроліс
2014,"СЛАП ""Камінь-Каширськагроліс""",staff_total,4.0,Камінь-Каширськагроліс
2014,"СЛАП ""Камінь-Каширськагроліс""",staff_biologists,1.0,Камінь-Каширськагроліс
2014,"СЛАП ""Камінь-Каширськагроліс""",staff_rangers,3.0,Камінь-Каширськагроліс
2014,Цуманський ЛГ,area_total,18902.0,Цуманське ЛГ
2014,Цуманський ЛГ,area_forest,14662.0,Цуманське ЛГ
2014,Цуманський ЛГ,area_field,2803.0,Цуманське ЛГ
2014,Цуманський ЛГ,area_water,1437.0,Цуманське ЛГ
2014,Цуманський ЛГ,area_managed,18902.0,Цуманське ЛГ
2014,Цуманський ЛГ,area_managed_this_year,18902.0,Цуманське ЛГ
2014,Цуманський ЛГ,staff_total,1.0,Цуманське ЛГ
2014,Цуманський ЛГ,staff_biologists,1.0,Цуманське ЛГ
2014,Цуманський ЛГ,staff_rangers,,Цуманське ЛГ
2014,Шацький УДЛГ,area_total,4313.0,Шацьке ЛГ
2014,Шацький УДЛГ,area_forest,3972.0,Шацьке ЛГ
2014,Шацький УДЛГ,area_field,130.0,Шацьке ЛГ
2014,Шацький УДЛГ,area_water,211.0,Шацьке ЛГ
2014,Шацький УДЛГ,area_managed,,Шацьке ЛГ
2014,Шацький УДЛГ,area_managed_this_year,,Шацьке ЛГ
2014,Шацький УДЛГ,staff_total,1.0,Шацьке ЛГ
2014,Шацький УДЛГ,staff_biologists,1.0,Шацьке ЛГ
2014,Шацький УДЛГ,staff_rangers,,Шацьке ЛГ
2014,Черемський ПЗ,area_total,2976.0,Черемський ПЗ
2014,Черемський ПЗ,area_forest,1849.0,Черемський ПЗ
2014,Черемський ПЗ,area_field,,Черемський ПЗ
2014,Черемський ПЗ,area_water,1127.0,Черемський ПЗ
2014,Черемський ПЗ,area_managed,2976.0,Черемський ПЗ
2014,Черемський ПЗ,area_managed_this_year,,Черемський ПЗ
2014,Черемський ПЗ,staff_total,2.0,Черемський ПЗ
2014,Черемський ПЗ,staff_biologists,,Черемський ПЗ
2014,Черемський ПЗ,staff_rangers,2.0,Черемський ПЗ
2014,Шацький НПП,area_total,32233.0,Шацький НПП
2014,Шацький НПП,area_forest,13616.0,Шацький НПП
2014,Шацький НПП,area_field,10200.0,Шацький НПП
2014,Шацький НПП,area_water,8417.0,Шацький НПП
2014,Шацький НПП,area_managed,32233.0,Шацький НПП
2014,Шацький НПП,area_managed_this_year,,Шацький НПП
2014,Шацький НПП,staff_total,6.0,Шацький НПП
2014,Шацький НПП,staff_biologists,1.0,Шацький НПП
2014,Шацький НПП,staff_rangers,5.0,Шацький НПП
2014,В-Волинська р/о,area_total,39779.0,Володимир-Волинська р/о УТМР
2014,В-Волинська р/о,area_forest,1225.0,Володимир-Волинська р/о УТМР
2014,В-Волинська р/о,area_field,35774.0,Володимир-Волинська р/о УТМР
2014,В-Волинська р/о,area_water,2780.0,Володимир-Волинська р/о УТМР
2014,В-Волинська р/о,area_managed,39779.0,Володимир-Волинська р/о УТМР
2014,В-Волинська р/о,area_managed_this_year,,Володимир-Волинська р/о УТМР
2014,В-Волинська р/о,staff_total,4.0,Володимир-Волинська р/о УТМР
2014,В-Волинська р/о,staff_biologists,,Володимир-Волинська р/о УТМР
2014,В-Волинська р/о,staff_rangers,4.0,Володимир-Волинська р/о УТМР
2014,Iваничiвська р/о,area_total,37848.0,Іваничівська р/о УТМР
2014,Iваничiвська р/о,area_forest,2224.0,Іваничівська р/о УТМР
2014,Iваничiвська р/о,area_field,32511.0,Іваничівська р/о УТМР
2014,Iваничiвська р/о,area_water,3113.0,Іваничівська р/о УТМР
2014,Iваничiвська р/о,area_managed,37848.0,Іваничівська р/о УТМР
2014,Iваничiвська р/о,area_managed_this_year,,Іваничівська р/о УТМР
2014,Iваничiвська р/о,staff_total,6.0,Іваничівська р/о УТМР
2014,Iваничiвська р/о,staff_biologists,,Іваничівська р/о УТМР
2014,Iваничiвська р/о,staff_rangers,6.0,Іваничівська р/о УТМР
2014,К-Каширська р/о,area_total,69011.0,Камінь-Каширська р/о УТМР
2014,К-Каширська р/о,area_forest,26258.0,Камінь-Каширська р/о УТМР
2014,К-Каширська р/о,area_field,34917.0,Камінь-Каширська р/о УТМР
2014,К-Каширська р/о,area_water,7836.0,Камінь-Каширська р/о УТМР
2014,К-Каширська р/о,area_managed,69011.0,Камінь-Каширська р/о УТМР
2014,К-Каширська р/о,area_managed_this_year,,Камінь-Каширська р/о УТМР
2014,К-Каширська р/о,staff_total,9.0,Камінь-Каширська р/о УТМР
2014,К-Каширська р/о,staff_biologists,,Камінь-Каширська р/о УТМР
2014,К-Каширська р/о,staff_rangers,9.0,Камінь-Каширська р/о УТМР
2014,Кiверцiвська р/о,area_total,59359.0,Ківерцівська р/о УТМР
2014,Кiверцiвська р/о,area_forest,13129.0,Ківерцівська р/о УТМР
2014,Кiверцiвська р/о,area_field,43479.0,Ківерцівська р/о УТМР
2014,Кiверцiвська р/о,area_water,2751.0,Ківерцівська р/о УТМР
2014,Кiверцiвська р/о,area_managed,59359.0,Ківерцівська р/о УТМР
2014,Кiверцiвська р/о,area_managed_this_year,,Ківерцівська р/о УТМР
2014,Кiверцiвська р/о,staff_total,7.0,Ківерцівська р/о УТМР
2014,Кiверцiвська р/о,staff_biologists,,Ківерцівська р/о УТМР
2014,Кiверцiвська р/о,staff_rangers,7.0,Ківерцівська р/о УТМР
2014,Ковельська р/о,area_total,76505.0,Ковельська м/о УТМР
2014,Ковельська р/о,area_forest,6944.0,Ковельська м/о УТМР
2014,Ковельська р/о,area_field,64099.0,Ковельська м/о УТМР
2014,Ковельська р/о,area_water,5462.0,Ковельська м/о УТМР
2014,Ковельська р/о,area_managed,76505.0,Ковельська м/о УТМР
2014,Ковельська р/о,area_managed_this_year,,Ковельська м/о УТМР
2014,Ковельська р/о,staff_total,10.0,Ковельська м/о УТМР
2014,Ковельська р/о,staff_biologists,1.0,Ковельська м/о УТМР
2014,Ковельська р/о,staff_rangers,9.0,Ковельська м/о УТМР
2014,Локачинська р/о,area_total,34256.0,Локачинська р/о УТМР
2014,Локачинська р/о,area_forest,806.0,Локачинська р/о УТМР
2014,Локачинська р/о,area_field,30329.0,Локачинська р/о УТМР
2014,Локачинська р/о,area_water,3121.0,Локачинська р/о УТМР
2014,Локачинська р/о,area_managed,34256.0,Локачинська р/о УТМР
2014,Локачинська р/о,area_managed_this_year,,Локачинська р/о УТМР
2014,Локачинська р/о,staff_total,4.0,Локачинська р/о УТМР
2014,Локачинська р/о,staff_biologists,,Локачинська р/о УТМР
2014,Локачинська р/о,staff_rangers,4.0,Локачинська р/о УТМР
2014,Луцька р/о,area_total,69638.0,Луцька р/о УТМР
2014,Луцька р/о,area_forest,8347.0,Луцька р/о УТМР
2014,Луцька р/о,area_field,59033.0,Луцька р/о УТМР
2014,Луцька р/о,area_water,2258.0,Луцька р/о УТМР
2014,Луцька р/о,area_managed,69638.0,Луцька р/о УТМР
2014,Луцька р/о,area_managed_this_year,,Луцька р/о УТМР
2014,Луцька р/о,staff_total,8.0,Луцька р/о УТМР
2014,Луцька р/о,staff_biologists,,Луцька р/о УТМР
2014,Луцька р/о,staff_rangers,8.0,Луцька р/о УТМР
2014,Любешiвська р/о,area_total,89188.0,Любешівська р/о УТМР
2014,Любешiвська р/о,area_forest,27467.0,Любешівська р/о УТМР
2014,Любешiвська р/о,area_field,34499.0,Любешівська р/о УТМР
2014,Любешiвська р/о,area_water,27222.0,Любешівська р/о УТМР
2014,Любешiвська р/о,area_managed,89188.0,Любешівська р/о УТМР
2014,Любешiвська р/о,area_managed_this_year,,Любешівська р/о УТМР
2014,Любешiвська р/о,staff_total,11.0,Любешівська р/о УТМР
2014,Любешiвська р/о,staff_biologists,,Любешівська р/о УТМР
2014,Любешiвська р/о,staff_rangers,11.0,Любешівська р/о УТМР
2014,Любомльська р/о,area_total,93649.0,Любомльська р/о УТМР
2014,Любомльська р/о,area_forest,36593.0,Любомльська р/о УТМР
2014,Любомльська р/о,area_field,49484.0,Любомльська р/о УТМР
2014,Любомльська р/о,area_water,7572.0,Любомльська р/о УТМР
2014,Любомльська р/о,area_managed,93649.0,Любомльська р/о УТМР
2014,Любомльська р/о,area_managed_this_year,,Любомльська р/о УТМР
2014,Любомльська р/о,staff_total,12.0,Любомльська р/о УТМР
2014,Любомльська р/о,staff_biologists,,Любомльська р/о УТМР
2014,Любомльська р/о,staff_rangers,12.0,Любомльська р/о УТМР
2014,Маневицька р/о,area_total,35928.0,Маневицька р/о УТМР
2014,Маневицька р/о,area_forest,10448.0,Маневицька р/о УТМР
2014,Маневицька р/о,area_field,24579.0,Маневицька р/о УТМР
2014,Маневицька р/о,area_water,901.0,Маневицька р/о УТМР
2014,Маневицька р/о,area_managed,35928.0,Маневицька р/о УТМР
2014,Маневицька р/о,area_managed_this_year,,Маневицька р/о УТМР
2014,Маневицька р/о,staff_total,4.0,Маневицька р/о УТМР
2014,Маневицька р/о,staff_biologists,,Маневицька р/о УТМР
2014,Маневицька р/о,staff_rangers,4.0,Маневицька р/о УТМР
2014,Ратнiвська р/о,area_total,52300.0,Ратнівська р/о УТМР
2014,Ратнiвська р/о,area_forest,16336.0,Ратнівська р/о УТМР
2014,Ратнiвська р/о,area_field,24306.0,Ратнівська р/о УТМР
2014,Ратнiвська р/о,area_water,11658.0,Ратнівська р/о УТМР
2014,Ратнiвська р/о,area_managed,52300.0,Ратнівська р/о УТМР
2014,Ратнiвська р/о,area_managed_this_year,,Ратнівська р/о УТМР
2014,Ратнiвська р/о,staff_total,7.0,Ратнівська р/о УТМР
2014,Ратнiвська р/о,staff_biologists,,Ратнівська р/о УТМР
2014,Ратнiвська р/о,staff_rangers,7.0,Ратнівська р/о УТМР
2014,Рожищанська р/о,area_total,73972.0,Рожищенська р/о УТМР
2014,Рожищанська р/о,area_forest,10340.0,Рожищенська р/о УТМР
2014,Рожищанська р/о,area_field,41278.0,Рожищенська р/о УТМР
2014,Рожищанська р/о,area_water,22354.0,Рожищенська р/о УТМР
2014,Рожищанська р/о,area_managed,73972.0,Рожищенська р/о УТМР
2014,Рожищанська р/о,area_managed_this_year,,Рожищенська р/о УТМР
2014,Рожищанська р/о,staff_total,8.0,Рожищенська р/о УТМР
2014,Рожищанська р/о,staff_biologists,,Рожищенська р/о УТМР
2014,Рожищанська р/о,staff_rangers,8.0,Рожищенська р/о УТМР
2014,Старовижiвська р/о,area_total,48846.0,Старовижівська р/о УТМР
2014,Старовижiвська р/о,area_forest,10383.0,Старовижівська р/о УТМР
2014,Старовижiвська р/о,area_field,34148.0,Старовижівська р/о УТМР
2014,Старовижiвська р/о,area_water,4315.0,Старовижівська р/о УТМР
2014,Старовижiвська р/о,area_managed,48846.0,Старовижівська р/о УТМР
2014,Старовижiвська р/о,area_managed_this_year,,Старовижівська р/о УТМР
2014,Старовижiвська р/о,staff_total,7.0,Старовижівська р/о УТМР
2014,Старовижiвська р/о,staff_biologists,1.0,Старовижівська р/о УТМР
2014,Старовижiвська р/о,staff_rangers,6.0,Старовижівська р/о УТМР
2014,Шацька р/о,area_total,21478.0,Шацька р/о УТМР
2014,Шацька р/о,area_forest,4434.0,Шацька р/о УТМР
2014,Шацька р/о,area_field,16174.0,Шацька р/о УТМР
2014,Шацька р/о,area_water,870.0,Шацька р/о УТМР
2014,Шацька р/о,area_managed,21478.0,Шацька р/о УТМР
2014,Шацька р/о,area_managed_this_year,,Шацька р/о УТМР
2014,Шацька р/о,staff_total,4.0,Шацька р/о УТМР
2014,Шацька р/о,staff_biologists,,Шацька р/о УТМР
2014,Шацька р/о,staff_rangers,4.0,Шацька р/о УТМР
2014,Волинська обл.УТМР,area_total,17768.0,Волинська обл.УТМР
2014,Волинська обл.УТМР,area_forest,11150.0,Волинська обл.УТМР
2014,Волинська обл.УТМР,area_field,6128.0,Волинська обл.УТМР
2014,Волинська обл.УТМР,area_water,490.0,Волинська обл.УТМР
2014,Волинська обл.УТМР,area_managed,17768.0,Волинська обл.УТМР
2014,Волинська обл.УТМР,area_managed_this_year,,Волинська обл.УТМР
2014,Волинська обл.УТМР,staff_total,6.0,Волинська обл.УТМР
2014,Волинська обл.УТМР,staff_biologists,1.0,Волинська обл.УТМР
2014,Волинська обл.УТМР,staff_rangers,5.0,Волинська обл.УТМР
2014,"ГО ""МРК ""Стохід-Козацький""",area_total,4482.0,МРК Стохід-Козацький
2014,"ГО ""МРК ""Стохід-Козацький""",area_forest,4482.0,МРК Стохід-Козацький
2014,"ГО ""МРК ""Стохід-Козацький""",area_field,,МРК Стохід-Козацький
2014,"ГО ""МРК ""Стохід-Козацький""",area_water,,МРК Стохід-Козацький
2014,"ГО ""МРК ""Стохід-Козацький""",area_managed,4482.0,МРК Стохід-Козацький
2014,"ГО ""МРК ""Стохід-Козацький""",area_managed_this_year,4482.0,МРК Стохід-Козацький
2014,"ГО ""МРК ""Стохід-Козацький""",staff_total,1.0,МРК Стохід-Козацький
2014,"ГО ""МРК ""Стохід-Козацький""",staff_biologists,,МРК Стохід-Козацький
2014,"ГО ""МРК ""Стохід-Козацький""",staff_rangers,1.0,МРК Стохід-Козацький
2014,"Ковельське СЛАП ""Тур""",area_total,29017.0,"Ковельське СЛАП ""Тур"""
2014,"Ковельське СЛАП ""Тур""",area_forest,21530.0,"Ковельське СЛАП ""Тур"""
2014,"Ковельське СЛАП ""Тур""",area_field,6957.0,"Ковельське СЛАП ""Тур"""
2014,"Ковельське СЛАП ""Тур""",area_water,530.0,"Ковельське СЛАП ""Тур"""
2014,"Ковельське СЛАП ""Тур""",area_managed,29017.0,"Ковельське СЛАП ""Тур"""
2014,"Ковельське СЛАП ""Тур""",area_managed_this_year,,"Ковельське СЛАП ""Тур"""
2014,"Ковельське СЛАП ""Тур""",staff_total,6.0,"Ковельське СЛАП ""Тур"""
2014,"Ковельське СЛАП ""Тур""",staff_biologists,1.0,"Ковельське СЛАП ""Тур"""
2014,"Ковельське СЛАП ""Тур""",staff_rangers,5.0,"Ковельське СЛАП ""Тур"""
2014,"Маневицьке РМТ  ""Троянівське""",area_total,4217.0,Маневицьке РМТ Троянівське
2014,"Маневицьке РМТ  ""Троянівське""",area_forest,249.0,Маневицьке РМТ Троянівське
2014,"Маневицьке РМТ  ""Троянівське""",area_field,3968.0,Маневицьке РМТ Троянівське
2014,"Маневицьке РМТ  ""Троянівське""",area_water,,Маневицьке РМТ Троянівське
2014,"Маневицьке РМТ  ""Троянівське""",area_managed,4217.0,Маневицьке РМТ Троянівське
2014,"Маневицьке РМТ  ""Троянівське""",area_managed_this_year,,Маневицьке РМТ Троянівське
2014,"Маневицьке РМТ  ""Троянівське""",staff_total,1.0,Маневицьке РМТ Троянівське
2014,"Маневицьке РМТ  ""Троянівське""",staff_biologists,,Маневицьке РМТ Троянівське
2014,"Маневицьке РМТ  ""Троянівське""",staff_rangers,1.0,Маневицьке РМТ Троянівське
2014,"МПП ""Вероніка""",area_total,9299.0,ВЕРОНІКА
2014,"МПП ""Вероніка""",area_forest,9104.0,ВЕРОНІКА
2014,"МПП ""Вероніка""",area_field,,ВЕРОНІКА
2014,"МПП ""Вероніка""",area_water,195.0,ВЕРОНІКА
2014,"МПП ""Вероніка""",area_managed,9299.0,ВЕРОНІКА
2014,"МПП ""Вероніка""",area_managed_this_year,9299.0,ВЕРОНІКА
2014,"МПП ""Вероніка""",staff_total,2.0,ВЕРОНІКА
2014,"МПП ""Вероніка""",staff_biologists,,ВЕРОНІКА
2014,"МПП ""Вероніка""",staff_rangers,2.0,ВЕРОНІКА
2014,"ПП ""Ольвіта""",area_total,7956.0,Ольвіта
2014,"ПП ""Ольвіта""",area_forest,7956.0,Ольвіта
2014,"ПП ""Ольвіта""",area_field,,Ольвіта
2014,"ПП ""Ольвіта""",area_water,,Ольвіта
2014,"ПП ""Ольвіта""",area_managed,7956.0,Ольвіта
2014,"ПП ""Ольвіта""",area_managed_this_year,,Ольвіта
2014,"ПП ""Ольвіта""",staff_total,3.0,Ольвіта
2014,"ПП ""Ольвіта""",staff_biologists,,Ольвіта
2014,"ПП ""Ольвіта""",staff_rangers,2.0,Ольвіта
2014,"ПП ""Садівська Дача""",area_total,4295.0,Садівська Дача
2014,"ПП ""Садівська Дача""",area_forest,4295.0,Садівська Дача
2014,"ПП ""Садівська Дача""",area_field,,Садівська Дача
2014,"ПП ""Садівська Дача""",area_water,,Садівська Дача
2014,"ПП ""Садівська Дача""",area_managed,4295.0,Садівська Дача
2014,"ПП ""Садівська Дача""",area_managed_this_year,,Садівська Дача
2014,"ПП ""Садівська Дача""",staff_total,4.0,Садівська Дача
2014,"ПП ""Садівська Дача""",staff_biologists,,Садівська Дача
2014,"ПП ""Садівська Дача""",staff_rangers,3.0,Садівська Дача
2014,"ПП ""Хуберт""",area_total,7949.0,Хуберт
2014,"ПП ""Хуберт""",area_forest,7949.0,Хуберт
2014,"ПП ""Хуберт""",area_field,,Хуберт
2014,"ПП ""Хуберт""",area_water,,Хуберт
2014,"ПП ""Хуберт""",area_managed,7949.0,Хуберт
2014,"ПП ""Хуберт""",area_managed_this_year,,Хуберт
2014,"ПП ""Хуберт""",staff_total,4.0,Хуберт
2014,"ПП ""Хуберт""",staff_biologists,1.0,Хуберт
2014,"ПП ""Хуберт""",staff_rangers,1.0,Хуберт
2014,Сошичненське товариство МР,area_total,4931.0,Сошичненське товариство МР
2014,Сошичненське товариство МР,area_forest,3027.0,Сошичненське товариство МР
2014,Сошичненське товариство МР,area_field,1537.0,Сошичненське товариство МР
2014,Сошичненське товариство МР,area_water,367.0,Сошичненське товариство МР
2014,Сошичненське товариство МР,area_managed,4931.0,Сошичненське товариство МР
2014,Сошичненське товариство МР,area_managed_this_year,,Сошичненське товариство МР
2014,Сошичненське товариство МР,staff_total,1.0,Сошичненське товариство МР
2014,Сошичненське товариство МР,staff_biologists,,Сошичненське товариство МР
2014,Сошичненське товариство МР,staff_rangers,1.0,Сошичненське товариство МР
2014,"ТзОВ  ""Вікінг""",area_total,11788.0,Вікінг
2014,"ТзОВ  ""Вікінг""",area_forest,10472.0,Вікінг
2014,"ТзОВ  ""Вікінг""",area_field,579.0,Вікінг
2014,"ТзОВ  ""Вікінг""",area_water,737.0,Вікінг
2014,"ТзОВ  ""Вікінг""",area_managed,11788.0,Вікінг
2014,"ТзОВ  ""Вікінг""",area_managed_this_year,10000.0,Вікінг
2014,"ТзОВ  ""Вікінг""",staff_total,3.0,Вікінг
2014,"ТзОВ  ""Вікінг""",staff_biologists,,Вікінг
2014,"ТзОВ  ""Вікінг""",staff_rangers,2.0,Вікінг
2014,"ТзОВ  ""ВЕСТА М""",area_total,3437.8,ВЕСТА М
2014,"ТзОВ  ""ВЕСТА М""",area_forest,3437.8,ВЕСТА М
2014,"ТзОВ  ""ВЕСТА М""",area_field,,ВЕСТА М
2014,"ТзОВ  ""ВЕСТА М""",area_water,,ВЕСТА М
2014,"ТзОВ  ""ВЕСТА М""",area_managed,3437.8,ВЕСТА М
2014,"ТзОВ  ""ВЕСТА М""",area_managed_this_year,3437.8,ВЕСТА М
2014,"ТзОВ  ""ВЕСТА М""",staff_total,2.0,ВЕСТА М
2014,"ТзОВ  ""ВЕСТА М""",staff_biologists,,ВЕСТА М
2014,"ТзОВ  ""ВЕСТА М""",staff_rangers,1.0,ВЕСТА М
2014,"ТзОВ ""ВУЛФ К""",area_total,13217.0,ВУЛФ-К
2014,"ТзОВ ""ВУЛФ К""",area_forest,11217.0,ВУЛФ-К
2014,"ТзОВ ""ВУЛФ К""",area_field,1040.0,ВУЛФ-К
2014,"ТзОВ ""ВУЛФ К""",area_water,960.0,ВУЛФ-К
2014,"ТзОВ ""ВУЛФ К""",area_managed,13217.0,ВУЛФ-К
2014,"ТзОВ ""ВУЛФ К""",area_managed_this_year,,ВУЛФ-К
2014,"ТзОВ ""ВУЛФ К""",staff_total,4.0,ВУЛФ-К
2014,"ТзОВ ""ВУЛФ К""",staff_biologists,1.0,ВУЛФ-К
2014,"ТзОВ ""ВУЛФ К""",staff_rangers,3.0,ВУЛФ-К
2014,"ТзОВ ""ДОФ АРБО""",area_total,3066.0,ДОФ АРБО
2014,"ТзОВ ""ДОФ АРБО""",area_forest,3066.0,ДОФ АРБО
2014,"ТзОВ ""ДОФ АРБО""",area_field,,ДОФ АРБО
2014,"ТзОВ ""ДОФ АРБО""",area_water,,ДОФ АРБО
2014,"ТзОВ ""ДОФ АРБО""",area_managed,3066.0,ДОФ АРБО
2014,"ТзОВ ""ДОФ АРБО""",area_managed_this_year,,ДОФ АРБО
2014,"ТзОВ ""ДОФ АРБО""",staff_total,2.0,ДОФ АРБО
2014,"ТзОВ ""ДОФ АРБО""",staff_biologists,1.0,ДОФ АРБО
2014,"ТзОВ ""ДОФ АРБО""",staff_rangers,1.0,ДОФ АРБО
2014,"ТзОВ ""Ішів""",area_total,14253.0,Ішів
2014,"ТзОВ ""Ішів""",area_forest,14253.0,Ішів
2014,"ТзОВ ""Ішів""",area_field,,Ішів
2014,"ТзОВ ""Ішів""",area_water,,Ішів
2014,"ТзОВ ""Ішів""",area_managed,14253.0,Ішів
2014,"ТзОВ ""Ішів""",area_managed_this_year,,Ішів
2014,"ТзОВ ""Ішів""",staff_total,4.0,Ішів
2014,"ТзОВ ""Ішів""",staff_biologists,,Ішів
2014,"ТзОВ ""Ішів""",staff_rangers,3.0,Ішів
2014,"ТзОВ ""Майдан Мисливський""",area_total,8318.0,Майдан Мисливський
2014,"ТзОВ ""Майдан Мисливський""",area_forest,8318.0,Майдан Мисливський
2014,"ТзОВ ""Майдан Мисливський""",area_field,,Майдан Мисливський
2014,"ТзОВ ""Майдан Мисливський""",area_water,,Майдан Мисливський
2014,"ТзОВ ""Майдан Мисливський""",area_managed,8318.0,Майдан Мисливський
2014,"ТзОВ ""Майдан Мисливський""",area_managed_this_year,8318.0,Майдан Мисливський
2014,"ТзОВ ""Майдан Мисливський""",staff_total,3.0,Майдан Мисливський
